#! FIELDS psi file.free der_psi
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654    4.081037452   15.681561190
   -3.106293860    4.667717055   17.160277761
   -3.070995066    5.297530987   18.241858550
   -3.035696272    5.966953384   19.427691796
   -3.000397478    6.685253761   21.078960198
   -2.965098684    7.471973113   23.225632354
   -2.929799890    8.344300051   26.053109461
   -2.894501097    9.316858533   28.656175666
   -2.859202303   10.360261692   29.923732214
   -2.823903509   11.408304029   28.571725183
   -2.788604715   12.366981284   25.243428227
   -2.753305921   13.197836153   21.847712938
   -2.718007127   13.950750802   21.150800822
   -2.682708333   14.748428210   24.362756135
   -2.647409540   15.708250417   29.777095604
   -2.612110746   16.848959582   34.143973677
   -2.576811952   18.083989781   35.011605130
   -2.541513158   19.288702504   32.541356263
   -2.506214364   20.377556180   28.760576947
   -2.470915570   21.338737503   25.639443972
   -2.435616776   22.210859899   23.670173432
   -2.400317983   23.030535680   22.679063674
   -2.365019189   23.825898342   22.220269020
   -2.329720395   24.608204629   21.882452209
   -2.294421601   25.375473260   21.268341286
   -2.259122807   26.116083271   20.379072691
   -2.223824013   26.825125851   19.458250339
   -2.188525219   27.501442266   18.637149113
   -2.153226425   28.142663080   17.371999396
   -2.117927632   28.726152344   15.343948994
   -2.082628838   29.228826281   12.918458443
   -2.047330044   29.652854331   11.069345245
   -2.012031250   30.030069018   10.267966253
   -1.976732456   30.389024990    9.868932438
   -1.941433662   30.724782903    8.633321560
   -1.906134868   30.991587930    6.040652455
   -1.870836075   31.144796368    2.291647417
   -1.835537281   31.159339710   -1.517938189
   -1.800238487   31.055697111   -4.428995829
   -1.764939693   30.878630610   -5.478004700
   -1.729640899   30.694501207   -4.876093829
   -1.694342105   30.545536916   -3.819587031
   -1.659043311   30.419912614   -3.794939022
   -1.623744518   30.261332410   -5.627895268
   -1.588445724   30.013762558   -8.690850537
   -1.553146930   29.660542706  -11.315637414
   -1.517848136   29.240593032  -12.386652566
   -1.482549342   28.807514203  -12.208796212
   -1.447250548   28.390717082  -11.602582559
   -1.411951754   27.997612377  -10.767746759
   -1.376652961   27.646579086   -9.145571936
   -1.341354167   27.369836983   -6.655483724
   -1.306055373   27.177452047   -4.644717185
   -1.270756579   27.017374576   -5.105471471
   -1.235457785   26.787742432   -8.422828921
   -1.200158991   26.418314787  -12.593699584
   -1.164860197   25.932388364  -14.488788190
   -1.129561404   25.441779160  -12.991093391
   -1.094262610   25.047014739   -9.579069704
   -1.058963816   24.762277784   -7.111034420
   -1.023665022   24.521717278   -6.999794084
   -0.988366228   24.254274829   -8.459442838
   -0.953067434   23.935597084   -9.669812335
   -0.917768640   23.583520360  -10.489293284
   -0.882469847   23.187501662  -12.458511741
   -0.847171053   22.680592695  -16.871843613
   -0.811872259   21.983447791  -22.938503864
   -0.776573465   21.081209695  -27.884755425
   -0.741274671   20.060326459  -29.582589873
   -0.705975877   19.042989794  -27.826945422
   -0.670677083   18.118661923  -24.720931986
   -0.635378289   17.297274813  -22.175253616
   -0.600079496   16.548728553  -20.581466620
