#! FIELDS psi file.free der_psi
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654  -24.957992426   27.435245518
   -3.106293860  -24.076647586   22.070552138
   -3.070995066  -23.410593222   15.650374164
   -3.035696272  -22.950710183   10.755681353
   -3.000397478  -22.605839777    9.405485329
   -2.965098684  -22.235470100   11.989625105
   -2.929799890  -21.719611012   17.406476353
   -2.894501097  -21.008176203   22.497357086
   -2.859202303  -20.168603774   24.146859386
   -2.823903509  -19.360073391   20.679235616
   -2.788604715  -18.754898633   12.978610238
   -2.753305921  -18.452035731    4.245201001
   -2.718007127  -18.422118543   -1.969829034
   -2.682708333  -18.535003485   -3.707998021
   -2.647409540  -18.634366550   -1.467606203
   -2.612110746  -18.616568588    2.455477160
   -2.576811952  -18.467420057    5.617528175
   -2.541513158  -18.250805957    5.975281561
   -2.506214364  -18.088047952    2.470219723
   -2.470915570  -18.121475468   -5.034749179
   -2.435616776  -18.468568272  -14.868360548
   -2.400317983  -19.155120430  -23.457271281
   -2.365019189  -20.061706008  -26.757859149
   -2.329720395  -20.949685551  -22.327014949
   -2.294421601  -21.561699824  -11.701936890
   -2.259122807  -21.758815073    0.132367756
   -2.223824013  -21.605532283    7.299413310
   -2.188525219  -21.338479564    6.438863829
   -2.153226425  -21.231952209   -1.270642893
   -2.117927632  -21.447976194  -10.785609583
   -2.082628838  -21.946012149  -16.548053043
   -2.047330044  -22.537766774  -16.021703939
   -2.012031250  -23.023188225  -11.160393145
   -1.976732456  -23.326550197   -6.407660427
   -1.941433662  -23.518248712   -5.238599621
   -1.906134868  -23.743619007   -8.181217601
   -1.870836075  -24.120904755  -13.416114920
   -1.835537281  -24.688029510  -18.575080624
   -1.800238487  -25.404440136  -21.607463733
   -1.764939693  -26.169497046  -21.099246811
   -1.729640899  -26.849666007  -16.971412045
   -1.694342105  -27.349498451  -11.438616761
   -1.659043311  -27.689293879   -8.756385891
   -1.623744518  -28.038342695  -12.266621068
   -1.588445724  -28.621443594  -21.457678011
   -1.553146930  -29.560722622  -31.416683261
   -1.517848136  -30.775670519  -36.191451180
   -1.482549342  -32.018496381  -33.030381309
   -1.447250548  -33.032298845  -23.756631811
   -1.411951754  -33.678235088  -13.053884176
   -1.376652961  -33.983911356   -4.971232113
   -1.341354167  -34.075912158   -0.922228089
   -1.306055373  -34.087403037   -0.297130929
   -1.270756579  -34.113205235   -1.552090268
   -1.235457785  -34.202169326   -3.744666506
   -1.200158991  -34.382962850   -6.549751519
   -1.164860197  -34.665885690   -9.461247035
   -1.129561404  -35.030869015  -10.991640428
   -1.094262610  -35.408650038  -10.080869897
   -1.058963816  -35.717540167   -7.375767731
   -1.023665022  -35.931879418   -5.213655450
   -0.988366228  -36.119282439   -6.157537227
   -0.953067434  -36.405695133  -10.565046640
   -0.917768640  -36.872383272  -15.800392819
   -0.882469847  -37.477967416  -17.747376129
   -0.847171053  -38.048701802  -13.576911120
   -0.811872259  -38.363086493   -3.692669806
   -0.776573465  -38.284921930    7.780179615
   -0.741274671  -37.861428958   15.040260117
   -0.705975877  -37.315675170   14.329802444
   -0.670677083  -36.928745435    6.676532324
   -0.635378289  -36.859958644   -2.638541758
   -0.600079496  -37.058068807   -7.510757590
   -0.564780702  -37.304726890   -5.518482422
   -0.529481908  -37.388091569    1.050239932
   -0.494183114  -37.231764868    7.204023403
   -0.458884320  -36.921928348    9.504559334
   -0.423585526  -36.601914633    8.104633753
   -0.388286732  -36.360298642    5.438973963
   -0.352987939  -36.200120083    3.712207842
   -0.317689145  -36.080762933    3.048443408
   -0.282390351  -35.983247025    2.289675446
   -0.247091557  -35.923657663    0.937306526
   -0.211792763  -35.905683996    0.276825771
   -0.176493969  -35.867958646    2.350644063
   -0.141195175  -35.692790410    7.929511969
   -0.105896382  -35.282409747   15.126593608
   -0.070597588  -34.647834178   20.055777427
   -0.035298794  -33.927244715   19.617394990
    0.000000000  -33.312869356   14.556391631
    0.035298794  -32.903967479    8.826259085
    0.070597588  -32.637858664    6.964702028
    0.105896382  -32.337754311   10.783313433
    0.141195175  -31.831064766   18.100397723
    0.176493969  -31.064850314   24.739842925
    0.211792763  -30.130048364   27.239735396
    0.247091557  -29.200498665   24.505164182
    0.282390351  -28.443663527   17.621871803
    0.317689145  -27.966680545    9.254180432
    0.352987939  -27.774262811    1.862259607
    0.388286732  -27.797001552   -2.664200667
    0.423585526  -27.922642161   -4.065063691
    0.458884320  -28.054377453   -3.369054040
    0.494183114  -28.147890106   -2.023324345
    0.529481908  -28.196532264   -0.900244550
    0.564780702  -28.209324537    0.023036539
