#! FIELDS time cv.x cv.y
 100.000000 0.627138 -0.035481
 200.000000 0.585428 -0.012020
 300.000000 0.638946 0.042040
 400.000000 0.605527 0.084696
 500.000000 0.617808 0.069059
 600.000000 0.662880 0.040926
 700.000000 0.560990 -0.004126
 800.000000 0.655461 -0.023834
 900.000000 0.619532 0.002115
 1000.000000 0.567190 0.048242
 1100.000000 0.689876 0.062394
 1200.000000 0.586511 0.068384
 1300.000000 0.586158 0.040904
 1400.000000 0.677117 0.002882
 1500.000000 0.565425 -0.006379
 1600.000000 0.638316 0.013302
 1700.000000 0.625252 0.051159
 1800.000000 0.586194 0.070928
 1900.000000 0.674271 0.057788
 2000.000000 0.594642 0.044006
 2100.000000 0.585288 0.007908
 2200.000000 0.673052 -0.007066
 2300.000000 0.562735 0.014217
 2400.000000 0.633141 0.042150
 2500.000000 0.660419 0.046223
 2600.000000 0.557533 0.055875
 2700.000000 0.675693 0.031817
 2800.000000 0.591112 0.016825
 2900.000000 0.588691 0.004527
 3000.000000 0.665774 0.006831
 3100.000000 0.581015 0.032338
 3200.000000 0.615976 0.032791
 3300.000000 0.658111 0.034573
 3400.000000 0.599757 0.034221
 3500.000000 0.646457 0.029801
 3600.000000 0.641621 0.024415
 3700.000000 0.580409 0.021964
 3800.000000 0.678233 0.019120
 3900.000000 0.619805 0.025500
 4000.000000 0.589453 0.032847
 4100.000000 0.665909 0.032987
 4200.000000 0.585604 0.046849
 4300.000000 0.620695 0.038651
 4400.000000 0.669927 0.024857
 4500.000000 0.539684 0.031038
 4600.000000 0.664786 0.011774
 4700.000000 0.658509 0.012700
 4800.000000 0.541378 0.028024
 4900.000000 0.721942 0.027178
 5000.000000 0.574679 0.043585
 5100.000000 0.579585 0.052342
 5200.000000 0.728351 0.045271
 5300.000000 0.529530 0.042970
 5400.000000 0.635774 -0.002373
 5500.000000 0.653219 -0.003312
 5600.000000 0.536680 0.014294
 5700.000000 0.687989 0.036509
 5800.000000 0.603011 0.070727
 5900.000000 0.575718 0.070358
 6000.000000 0.694381 0.041137
 6100.000000 0.588535 0.012568
 6200.000000 0.585568 -0.010264
 6300.000000 0.694752 -0.006861
 6400.000000 0.557384 0.037735
 6500.000000 0.644571 0.056660
 6600.000000 0.649035 0.064722
 6700.000000 0.558997 0.052552
 6800.000000 0.663927 0.003626
 6900.000000 0.613583 -0.008684
 7000.000000 0.582075 0.007205
 7100.000000 0.673609 0.040999
 7200.000000 0.585177 0.067065
 7300.000000 0.629537 0.056790
 7400.000000 0.656975 0.040376
 7500.000000 0.548517 0.001359
 7600.000000 0.650087 -0.024914
 7700.000000 0.617199 0.005576
 7800.000000 0.579096 0.054331
 7900.000000 0.670943 0.061830
 8000.000000 0.583746 0.069271
 8100.000000 0.613273 0.030959
 8200.000000 0.659048 -0.003861
 8300.000000 0.558744 -0.007047
 8400.000000 0.662518 0.023567
 8500.000000 0.604008 0.048514
 8600.000000 0.588833 0.069555
 8700.000000 0.680308 0.052413
 8800.000000 0.574095 0.032396
 8900.000000 0.629221 -0.003706
 9000.000000 0.650970 -0.010364
 9100.000000 0.544877 0.012523
 9200.000000 0.678451 0.039184
 9300.000000 0.627436 0.072804
 9400.000000 0.547905 0.074667
 9500.000000 0.698271 0.022567
 9600.000000 0.581288 -0.016125
 9700.000000 0.539115 0.002169
 9800.000000 0.724207 0.030330
 9900.000000 0.572445 0.060135
 10000.000000 0.594005 0.071698
 10100.000000 0.690801 0.049922
 10200.000000 0.514223 0.026925
 10300.000000 0.649436 -0.000431
 10400.000000 0.651844 -0.002419
 10500.000000 0.548385 0.019706
 10600.000000 0.670433 0.026915
 10700.000000 0.615607 0.043034
 10800.000000 0.575311 0.058336
 10900.000000 0.667733 0.044043
 11000.000000 0.596429 0.036177
 11100.000000 0.621351 0.021134
 11200.000000 0.658440 0.007295
 11300.000000 0.549001 0.012989
 11400.000000 0.666055 0.027149
 11500.000000 0.612622 0.034174
 11600.000000 0.604059 0.044443
 11700.000000 0.667378 0.034383
 11800.000000 0.563618 0.032936
 11900.000000 0.656341 0.022458
 12000.000000 0.628997 0.024482
 12100.000000 0.577680 0.019532
 12200.000000 0.675509 0.015733
 12300.000000 0.603092 0.025087
 12400.000000 0.594073 0.024804
 12500.000000 0.674212 0.020802
 12600.000000 0.579319 0.037194
 12700.000000 0.626522 0.031707
 12800.000000 0.653943 0.031324
 12900.000000 0.572759 0.038610
 13000.000000 0.652395 0.018025
 13100.000000 0.614848 0.014560
 13200.000000 0.564407 0.029788
 13300.000000 0.700822 0.030462
 13400.000000 0.564825 0.038752
 13500.000000 0.623036 0.026744
 13600.000000 0.640393 0.022896
 13700.000000 0.573792 0.025004
 13800.000000 0.668366 0.015564
 13900.000000 0.600346 0.018478
 14000.000000 0.588032 0.029396
 14100.000000 0.657897 0.036957
 14200.000000 0.574706 0.052141
 14300.000000 0.662102 0.042589
 14400.000000 0.627177 0.042655
 14500.000000 0.537144 0.013340
 14600.000000 0.705013 -0.008458
 14700.000000 0.560664 0.012130
 14800.000000 0.577110 0.041254
 14900.000000 0.701515 0.045412
 15000.000000 0.534894 0.068311
 15100.000000 0.652492 0.040492
 15200.000000 0.662330 0.023752
 15300.000000 0.499837 0.011615
 15400.000000 0.712617 0.009167
 15500.000000 0.583090 0.019968
 15600.000000 0.512871 0.051620
 15700.000000 0.756182 0.037848
 15800.000000 0.504848 0.046697
 15900.000000 0.574242 0.022650
 16000.000000 0.728741 0.005976
 16100.000000 0.458355 0.024150
 16200.000000 0.674974 0.023600
 16300.000000 0.661535 0.032052
 16400.000000 0.436626 0.065767
 16500.000000 0.766320 0.024875
 16600.000000 0.549971 0.022501
 16700.000000 0.473987 0.011198
 16800.000000 0.792009 0.009310
 16900.000000 0.448470 0.063319
 17000.000000 0.544422 0.071586
 17100.000000 0.764157 0.044673
 17200.000000 0.405287 0.022200
 17300.000000 0.652026 -0.009392
 17400.000000 0.686723 0.012214
 17500.000000 0.424276 0.091312
 17600.000000 0.747475 0.056663
 17700.000000 0.587575 0.048347
 17800.000000 0.450816 0.009984
 17900.000000 0.787221 -0.014834
 18000.000000 0.487506 0.018246
 18100.000000 0.554021 0.064097
 18200.000000 0.765243 0.066636
 18300.000000 0.455513 0.078256
 18400.000000 0.629323 0.001509
 18500.000000 0.697719 -0.017791
 18600.000000 0.433813 0.029854
 18700.000000 0.729581 0.043548
 18800.000000 0.591769 0.067812
 18900.000000 0.427525 0.059223
 19000.000000 0.768862 -0.013013
 19100.000000 0.524731 -0.003205
 19200.000000 0.497530 0.032877
 19300.000000 0.785078 0.030512
 19400.000000 0.463919 0.081654
 19500.000000 0.574154 0.036927
 19600.000000 0.752730 0.013426
 19700.000000 0.432840 0.019614
