#! FIELDS time cv.x cv.y
 100.000000 0.610021 -0.064882
 200.000000 0.581868 -0.014891
 300.000000 0.625303 0.086786
 400.000000 0.611026 0.130620
 500.000000 0.598055 0.068833
 600.000000 0.632889 -0.024058
 700.000000 0.573511 -0.060704
 800.000000 0.612988 0.014657
 900.000000 0.628044 0.104333
 1000.000000 0.583335 0.124972
 1100.000000 0.629963 0.040375
 1200.000000 0.606408 -0.043719
 1300.000000 0.565797 -0.042236
 1400.000000 0.639829 0.040312
 1500.000000 0.606456 0.116702
 1600.000000 0.593643 0.114040
 1700.000000 0.630753 0.028124
 1800.000000 0.585473 -0.053444
 1900.000000 0.596731 -0.034485
 2000.000000 0.630647 0.057603
 2100.000000 0.588112 0.134302
 2200.000000 0.611915 0.095513
 2300.000000 0.621325 -0.000617
 2400.000000 0.570372 -0.061490
 2500.000000 0.622484 -0.016529
 2600.000000 0.611060 0.080057
 2700.000000 0.595953 0.132071
 2800.000000 0.621333 0.074265
 2900.000000 0.603057 -0.019500
 3000.000000 0.576839 -0.058833
 3100.000000 0.628508 0.009652
 3200.000000 0.599945 0.093521
 3300.000000 0.605551 0.118515
 3400.000000 0.644673 0.058092
 3500.000000 0.582369 -0.022721
 3600.000000 0.611694 -0.052269
 3700.000000 0.622237 0.005402
 3800.000000 0.594626 0.099176
 3900.000000 0.642183 0.117059
 4000.000000 0.608313 0.066367
 4100.000000 0.577095 -0.028254
 4200.000000 0.636211 -0.049990
 4300.000000 0.589257 0.009179
 4400.000000 0.613297 0.092290
 4500.000000 0.630305 0.117239
 4600.000000 0.589607 0.062985
 4700.000000 0.633865 -0.027532
 4800.000000 0.602655 -0.052705
 4900.000000 0.597968 0.012209
 5000.000000 0.639026 0.091362
 5100.000000 0.599373 0.123362
 5200.000000 0.615622 0.064247
 5300.000000 0.626985 -0.023733
 5400.000000 0.570616 -0.059835
 5500.000000 0.608891 0.018065
 5600.000000 0.631996 0.096811
 5700.000000 0.589382 0.125365
 5800.000000 0.620031 0.055471
 5900.000000 0.618837 -0.030995
 6000.000000 0.571807 -0.049388
 6100.000000 0.648266 0.015391
 6200.000000 0.594922 0.101641
 6300.000000 0.602103 0.115892
 6400.000000 0.652682 0.051193
 6500.000000 0.567301 -0.033980
 6600.000000 0.599115 -0.045162
 6700.000000 0.641609 0.025260
 6800.000000 0.570676 0.112864
 6900.000000 0.633038 0.107262
 7000.000000 0.633032 0.043456
 7100.000000 0.554167 -0.035208
 7200.000000 0.642927 -0.043858
 7300.000000 0.608646 0.023491
 7400.000000 0.580455 0.114207
 7500.000000 0.651565 0.101229
 7600.000000 0.593653 0.037918
 7700.000000 0.578823 -0.040930
 7800.000000 0.654674 -0.042047
 7900.000000 0.570375 0.027860
 8000.000000 0.607889 0.108568
 8100.000000 0.657118 0.104988
 8200.000000 0.565719 0.047034
 8300.000000 0.618096 -0.040418
 8400.000000 0.637122 -0.042355
 8500.000000 0.548315 0.029668
 8600.000000 0.654068 0.093463
 8700.000000 0.626229 0.107697
 8800.000000 0.557971 0.055824
 8900.000000 0.668471 -0.026331
 9000.000000 0.580548 -0.047516
 9100.000000 0.567710 0.015939
 9200.000000 0.680880 0.077702
 9300.000000 0.578455 0.122687
 9400.000000 0.583928 0.060767
 9500.000000 0.670400 -0.024262
 9600.000000 0.543283 -0.055637
 9700.000000 0.596127 0.032366
 9800.000000 0.667174 0.102224
 9900.000000 0.569792 0.121420
 10000.000000 0.618535 0.034932
 10100.000000 0.635941 -0.036378
 10200.000000 0.532919 -0.037753
 10300.000000 0.651060 0.042752
 10400.000000 0.622657 0.102942
 10500.000000 0.570053 0.107495
 10600.000000 0.649937 0.020595
 10700.000000 0.592159 -0.041734
 10800.000000 0.571770 -0.027555
 10900.000000 0.649441 0.047402
 11000.000000 0.592199 0.115783
 11100.000000 0.607300 0.100410
 11200.000000 0.645112 0.020649
 11300.000000 0.549067 -0.049727
 11400.000000 0.627931 -0.022266
 11500.000000 0.622700 0.050835
 11600.000000 0.585022 0.119688
 11700.000000 0.644735 0.087780
 11800.000000 0.596491 0.018445
 11900.000000 0.588517 -0.047046
 12000.000000 0.639570 -0.027891
 12100.000000 0.587477 0.046990
 12200.000000 0.617945 0.106868
 12300.000000 0.644795 0.098446
 12400.000000 0.572730 0.031759
 12500.000000 0.620218 -0.046723
 12600.000000 0.620981 -0.036730
 12700.000000 0.573754 0.047272
 12800.000000 0.643580 0.105519
 12900.000000 0.616464 0.106951
 13000.000000 0.574417 0.025083
 13100.000000 0.640912 -0.047288
 13200.000000 0.578229 -0.031407
 13300.000000 0.614615 0.048852
 13400.000000 0.639608 0.099802
 13500.000000 0.591388 0.100563
 13600.000000 0.606237 0.029480
 13700.000000 0.629888 -0.033736
 13800.000000 0.581816 -0.039122
 13900.000000 0.619093 0.026146
