#! FIELDS time cv.x cv.y sigma_cv.x sigma_cv.y height biasf
#! SET multivariate false
                    500     0.6134572527167506    0.05216753593333578                    0.1                    0.1                      1                      1
                   1000     0.6119534368390872    0.04162710354708714                    0.1                    0.1                      1                      1
                   1500      0.650100578976523   0.001274386356911975                    0.1                    0.1                      1                      1
                   2000     0.6146880740398433   0.006460644182507157                    0.1                    0.1                      1                      1
                   2500     0.5755353961996159    0.01400800485418734                    0.1                    0.1                      1                      1
                   3000     0.5612959789567544    0.02059892241639384                    0.1                    0.1                      1                      1
                   3500     0.6309623995409657    0.02699995782594922                    0.1                    0.1                      1                      1
                   4000     0.7055951224971628    0.02639026267346495                    0.1                    0.1                      1                      1
                   4500      0.648318453545444    0.01599555968367015                    0.1                    0.1                      1                      1
                   5000     0.5175988598409244    0.01742060228899592                    0.1                    0.1                      1                      1
                   5500     0.4663413481167553    0.03557152980218933                    0.1                    0.1                      1                      1
                   6000     0.4700761116709784    0.05257309076665947                    0.1                    0.1                      1                      1
                   6500     0.5198769305672093    0.04089276353825014                    0.1                    0.1                      1                      1
                   7000     0.5599560018210715    0.02556406870911144                    0.1                    0.1                      1                      1
                   7500     0.5445326291680328    0.03262488039200927                    0.1                    0.1                      1                      1
                   8000     0.4986057405274769    0.05145846557763707                    0.1                    0.1                      1                      1
                   8500     0.5279698478139661    0.01695405178884883                    0.1                    0.1                      1                      1
                   9000     0.8169602372983849    0.04034705073433846                    0.1                    0.1                      1                      1
                   9500     0.5534589290382983    0.06657295811042983                    0.1                    0.1                      1                      1
                  10000     0.4377093260223386    0.02540333211847486                    0.1                    0.1                      1                      1
                  10500     0.4952519651925681    0.01961403216857574                    0.1                    0.1                      1                      1
                  11000     0.4571360697718707    0.04962942108307497                    0.1                    0.1                      1                      1
                  11500     0.3882959398041993    0.08763099631662681                    0.1                    0.1                      1                      1
                  12000     0.4942097706859371    0.07252430496731266                    0.1                    0.1                      1                      1
                  12500     0.4280388783106142    0.03831107797412658                    0.1                    0.1                      1                      1
                  13000     0.4756674440933257    0.02090061419708202                    0.1                    0.1                      1                      1
                  13500     0.6158780920589961    0.01523410737785664                    0.1                    0.1                      1                      1
                  14000     0.5476001488395569    0.03905807515342862                    0.1                    0.1                      1                      1
                  14500     0.5351099053328924    0.05678402669639965                    0.1                    0.1                      1                      1
                  15000     0.5559144190222818   -0.01116980113476244                    0.1                    0.1                      1                      1
                  15500     0.5488947484990265    0.05914258661938948                    0.1                    0.1                      1                      1
                  16000     0.3447869186964206     0.1045585088341357                    0.1                    0.1                      1                      1
                  16500      0.546115411550443   0.001499691863954618                    0.1                    0.1                      1                      1
                  17000     0.5565974112741079   0.007796823531458659                    0.1                    0.1                      1                      1
                  17500     0.7638958372150167    0.01326178599456251                    0.1                    0.1                      1                      1
                  18000      0.867039866888681    0.02935474769791137                    0.1                    0.1                      1                      1
                  18500     0.7029868376590929     0.0233102499734457                    0.1                    0.1                      1                      1
                  19000     0.7772064290765938    0.05576521075857674                    0.1                    0.1                      1                      1
                  19500     0.7285260115839924    0.07470755756108723                    0.1                    0.1                      1                      1
                  20000     0.6746885009293891   -0.00549561577428464                    0.1                    0.1                      1                      1
                  20500      0.718102575645676   -0.01447284728438349                    0.1                    0.1                      1                      1
                  21000     0.8136949559279426   0.009967932393268335                    0.1                    0.1                      1                      1
                  21500     0.5780408154060441    0.06301040187876072                    0.1                    0.1                      1                      1
                  22000     0.5598840312675145     0.0183646984354997                    0.1                    0.1                      1                      1
                  22500     0.6461156245802772    0.05859066990471017                    0.1                    0.1                      1                      1
                  23000     0.5845518366706871    -0.0309548122230954                    0.1                    0.1                      1                      1
                  23500     0.3721745080715731     0.1468813474708228                    0.1                    0.1                      1                      1
                  24000     0.2177914122236265     0.0232722526484161                    0.1                    0.1                      1                      1
                  24500     0.2305335055557306     0.1579208708276946                    0.1                    0.1                      1                      1
                  25000     0.6216377618782004    0.07090054175544784                    0.1                    0.1                      1                      1
                  25500     0.7876339126895301   0.009590738415657201                    0.1                    0.1                      1                      1
                  26000     0.4897494138659954   -0.02517491502409675                    0.1                    0.1                      1                      1
                  26500     0.6116647026416677     0.1160439157756417                    0.1                    0.1                      1                      1
                  27000     0.8125482071605508   -0.03764228999219884                    0.1                    0.1                      1                      1
                  27500     0.8336494746434141    0.08198947533089063                    0.1                    0.1                      1                      1
                  28000     0.7960534164501474    0.08515435300232257                    0.1                    0.1                      1                      1
                  28500     0.8529778003111185   -0.03054640423206298                    0.1                    0.1                      1                      1
                  29000     0.6187549087479295     0.1612320035635476                    0.1                    0.1                      1                      1
                  29500     0.5961026719179718    0.04032262373653132                    0.1                    0.1                      1                      1
                  30000     0.3998419361775836     0.1986678078594811                    0.1                    0.1                      1                      1
                  30500     0.1346031035448498     0.4983639527786866                    0.1                    0.1                      1                      1
                  31000   -0.01028984970349383     0.3266763226283826                    0.1                    0.1                      1                      1
                  31500     0.1528707671777662     0.4830958417269795                    0.1                    0.1                      1                      1
                  32000     0.2891715473933873     0.1548944560421631                    0.1                    0.1                      1                      1
                  32500     0.4223817949636028      0.127098256898228                    0.1                    0.1                      1                      1
                  33000     0.2593307974571417    -0.0430706633568979                    0.1                    0.1                      1                      1
                  33500     0.6541037516593832     0.1581533933341239                    0.1                    0.1                      1                      1
                  34000    -0.2053440129939967     0.4934574482391402                    0.1                    0.1                      1                      1
                  34500   -0.04475450268399566     0.5560929468012034                    0.1                    0.1                      1                      1
                  35000     0.3655367302873794     0.1980635577948524                    0.1                    0.1                      1                      1
