#! FIELDS time cv.y sigma_cv.y height biasf
#! SET multivariate false
                  19000    0.02967929845072162                    0.1                   0.25                      1
                  19500    0.03933671637127667                    0.1                   0.25                      1
                  20000  0.0005652158296825165                    0.1                   0.25                      1
                  20500    0.03966603948189618                    0.1                   0.25                      1
                  21000     0.0316359323895369                    0.1                   0.25                      1
                  21500    0.02481383570679658                    0.1                   0.25                      1
                  22000    0.03196930672590579                    0.1                   0.25                      1
                  22500    0.03461311207427569                    0.1                   0.25                      1
                  23000    0.02766499054986955                    0.1                   0.25                      1
                  23500    0.01684762962486184                    0.1                   0.25                      1
                  24000    0.02594753787304917                    0.1                   0.25                      1
                  24500    0.03110772422816803                    0.1                   0.25                      1
                  25000     0.0452131630313625                    0.1                   0.25                      1
                  25500    0.02102350677889025                    0.1                   0.25                      1
                  26000    0.04783212163816657                    0.1                   0.25                      1
                  26500    0.01578569532699675                    0.1                   0.25                      1
                  27000    0.01457245300967943                    0.1                   0.25                      1
                  27500    0.03765768154676998                    0.1                   0.25                      1
                  28000    0.02519779872675916                    0.1                   0.25                      1
                  28500    0.03923053788886264                    0.1                   0.25                      1
                  29000    0.03243043896716019                    0.1                   0.25                      1
                  29500     0.0197033162655171                    0.1                   0.25                      1
                  30000    0.02618032644209562                    0.1                   0.25                      1
                  30500    0.02366420848884776                    0.1                   0.25                      1
                  31000    0.01886557567580276                    0.1                   0.25                      1
                  31500     0.0237920592849758                    0.1                   0.25                      1
                  32000    0.03404611268355687                    0.1                   0.25                      1
                  32500    0.02801214190081717                    0.1                   0.25                      1
                  33000    0.03120141693475438                    0.1                   0.25                      1
                  33500    0.03563812592515839                    0.1                   0.25                      1
                  34000    0.03237588868536322                    0.1                   0.25                      1
                  34500    0.02721545643649111                    0.1                   0.25                      1
                  35000    0.02476621401363062                    0.1                   0.25                      1
                  35500    0.02618723676460261                    0.1                   0.25                      1
                  36000    0.03462997085114423                    0.1                   0.25                      1
                  36500    0.03550637804927841                    0.1                   0.25                      1
                  37000     0.0309486224992151                    0.1                   0.25                      1
                  37500    0.02975852921339011                    0.1                   0.25                      1
                  38000     0.0240475844047761                    0.1                   0.25                      1
                  38500    0.04530568942275436                    0.1                   0.25                      1
                  39000     0.0277793417422739                    0.1                   0.25                      1
                  39500    0.01567418952493228                    0.1                   0.25                      1
                  40000    0.02151112279511486                    0.1                   0.25                      1
                  40500     0.0451332690283162                    0.1                   0.25                      1
                  41000    0.02569889144923733                    0.1                   0.25                      1
                  41500    0.01707520587745299                    0.1                   0.25                      1
                  42000    0.04034659120695191                    0.1                   0.25                      1
                  42500    0.01352201892157293                    0.1                   0.25                      1
                  43000    0.06410368854580127                    0.1                   0.25                      1
                  43500  -0.006667196751582671                    0.1                   0.25                      1
                  44000     0.0453293580105537                    0.1                   0.25                      1
                  44500    0.03589686586618126                    0.1                   0.25                      1
                  45000    0.04496844493537339                    0.1                   0.25                      1
                  45500    0.02828596265052239                    0.1                   0.25                      1
                  46000 -0.0007793286432783891                    0.1                   0.25                      1
                  46500    0.09683267542484478                    0.1                   0.25                      1
                  47000   -0.00769227960905646                    0.1                   0.25                      1
                  47500   0.005603428127568036                    0.1                   0.25                      1
                  48000     0.1037390197671154                    0.1                   0.25                      1
                  48500   -0.00786842348662368                    0.1                   0.25                      1
                  49000      0.024938679155635                    0.1                   0.25                      1
                  49500    0.07044895117864901                    0.1                   0.25                      1
                  50000    0.00461399472871362                    0.1                   0.25                      1
                  50500   0.004657150519349294                    0.1                   0.25                      1
                  51000    0.05161478787094441                    0.1                   0.25                      1
                  51500    0.07667745982676366                    0.1                   0.25                      1
                  52000   0.007197852768466471                    0.1                   0.25                      1
                  52500   -0.02687785467235266                    0.1                   0.25                      1
                  53000    0.01711832527906251                    0.1                   0.25                      1
                  53500     0.0619546096225355                    0.1                   0.25                      1
                  54000    0.05796640460401305                    0.1                   0.25                      1
                  54500    0.07182009757343821                    0.1                   0.25                      1
                  55000    0.03966322476542108                    0.1                   0.25                      1
                  55500    0.05174626856806055                    0.1                   0.25                      1
                  56000    0.01228581695459504                    0.1                   0.25                      1
                  56500    0.02473276667392873                    0.1                   0.25                      1
                  57000   0.001757827007536531                    0.1                   0.25                      1
                  57500    0.03217992967014949                    0.1                   0.25                      1
                  58000  -0.002553567773931672                    0.1                   0.25                      1
                  58500     0.0526713234566805                    0.1                   0.25                      1
                  59000    0.05207521110199067                    0.1                   0.25                      1
                  59500    0.02953149466906238                    0.1                   0.25                      1
                  60000    0.01297300217547209                    0.1                   0.25                      1
                  60500    0.01152097825631612                    0.1                   0.25                      1
                  61000  -0.007607862298100498                    0.1                   0.25                      1
                  61500    0.01321570005186521                    0.1                   0.25                      1
                  62000    0.09313777643436792                    0.1                   0.25                      1
                  62500    0.08247006581355272                    0.1                   0.25                      1
                  63000    0.05484905095228039                    0.1                   0.25                      1
                  63500     0.0110528460171557                    0.1                   0.25                      1
                  64000   -0.03057145522630981                    0.1                   0.25                      1
                  64500    0.00762221931656513                    0.1                   0.25                      1
                  65000    0.09643585827106219                    0.1                   0.25                      1
                  65500    0.01047923574074139                    0.1                   0.25                      1
                  66000     0.1456680788060865                    0.1                   0.25                      1
                  66500    0.07833914242088162                    0.1                   0.25                      1
                  67000   -0.01453347283737072                    0.1                   0.25                      1
                  67500    0.05275068830114066                    0.1                   0.25                      1
                  68000     0.1422446809896017                    0.1                   0.25                      1
                  68500     0.1282638683202611                    0.1                   0.25                      1
                  69000     0.1230842321407642                    0.1                   0.25                      1
                  69500     0.1265552820360133                    0.1                   0.25                      1
                  70000    0.09374818657907576                    0.1                   0.25                      1
                  70500    0.08819324663944973                    0.1                   0.25                      1
                  71000     0.0796608025710026                    0.1                   0.25                      1
                  71500    0.05655665165910618                    0.1                   0.25                      1
                  72000  -0.001046631599654854                    0.1                   0.25                      1
                  72500   -0.02881509070715122                    0.1                   0.25                      1
                  73000  -0.000237629911267185                    0.1                   0.25                      1
                  73500    0.06622484148950689                    0.1                   0.25                      1
                  74000     0.1102444633715932                    0.1                   0.25                      1
                  74500     0.1847779067409888                    0.1                   0.25                      1
                  75000     0.1033626987135127                    0.1                   0.25                      1
                  75500     0.1858056484610812                    0.1                   0.25                      1
                  76000     0.1331751182196394                    0.1                   0.25                      1
                  76500    0.09032105414071002                    0.1                   0.25                      1
                  77000   -0.05344557833243882                    0.1                   0.25                      1
                  77500    0.03099355801666558                    0.1                   0.25                      1
                  78000    0.04091428877686466                    0.1                   0.25                      1
                  78500     0.2323615071340756                    0.1                   0.25                      1
                  79000      0.185159474122666                    0.1                   0.25                      1
                  79500     0.5117784250508385                    0.1                   0.25                      1
                  80000     0.4904464801130861                    0.1                   0.25                      1
                  80500     0.4874937518861396                    0.1                   0.25                      1
                  81000     0.4929098953511314                    0.1                   0.25                      1
                  81500     0.4882625536112498                    0.1                   0.25                      1
                  82000     0.4676290643450233                    0.1                   0.25                      1
                  82500     0.3955746424707254                    0.1                   0.25                      1
                  83000     0.4702085252798355                    0.1                   0.25                      1
                  83500     0.4652468194342223                    0.1                   0.25                      1
                  84000     0.4140785693013868                    0.1                   0.25                      1
                  84500     0.4902198749099475                    0.1                   0.25                      1
                  85000     0.4595828637076199                    0.1                   0.25                      1
                  85500     0.4655025471726869                    0.1                   0.25                      1
                  86000     0.5300683050399598                    0.1                   0.25                      1
                  86500     0.4503299938055188                    0.1                   0.25                      1
                  87000     0.3928193942178013                    0.1                   0.25                      1
                  87500      0.447325622600314                    0.1                   0.25                      1
                  88000     0.3376912361508983                    0.1                   0.25                      1
                  88500     0.4456156670903479                    0.1                   0.25                      1
                  89000     0.4738782618728485                    0.1                   0.25                      1
                  89500     0.4570496555064539                    0.1                   0.25                      1
                  90000     0.5243875614845324                    0.1                   0.25                      1
                  90500     0.4378499371577793                    0.1                   0.25                      1
                  91000     0.4911035517561688                    0.1                   0.25                      1
                  91500      0.475426506739683                    0.1                   0.25                      1
                  92000     0.4225019221013226                    0.1                   0.25                      1
                  92500     0.4402576460336504                    0.1                   0.25                      1
                  93000      0.443501583001041                    0.1                   0.25                      1
                  93500     0.4682538639429832                    0.1                   0.25                      1
                  94000     0.5006915170309709                    0.1                   0.25                      1
                  94500      0.456581051824788                    0.1                   0.25                      1
                  95000     0.4958664076949392                    0.1                   0.25                      1
                  95500     0.4551283362606365                    0.1                   0.25                      1
                  96000     0.5155197883561555                    0.1                   0.25                      1
                  96500     0.4493709985739269                    0.1                   0.25                      1
                  97000     0.4029815837078242                    0.1                   0.25                      1
                  97500     0.4318199895204937                    0.1                   0.25                      1
                  98000     0.4237359808909201                    0.1                   0.25                      1
                  98500     0.4075119808868251                    0.1                   0.25                      1
                  99000     0.4848422518789309                    0.1                   0.25                      1
                  99500     0.5325314160054112                    0.1                   0.25                      1
                 100000     0.4717779015947631                    0.1                   0.25                      1
                 100500     0.4093540812125293                    0.1                   0.25                      1
                 101000     0.4118396057317072                    0.1                   0.25                      1
                 101500      0.460394286289985                    0.1                   0.25                      1
                 102000     0.4830881005450635                    0.1                   0.25                      1
                 102500     0.4841434617377486                    0.1                   0.25                      1
                 103000     0.4324047691983778                    0.1                   0.25                      1
                 103500     0.3847888545657684                    0.1                   0.25                      1
                 104000     0.3789546655465997                    0.1                   0.25                      1
                 104500     0.3680671112228917                    0.1                   0.25                      1
                 105000     0.4226351977543071                    0.1                   0.25                      1
                 105500     0.5168321586426186                    0.1                   0.25                      1
                 106000     0.5333451897608253                    0.1                   0.25                      1
                 106500      0.487952013941665                    0.1                   0.25                      1
                 107000     0.4912624492033217                    0.1                   0.25                      1
                 107500     0.5183517526912357                    0.1                   0.25                      1
                 108000      0.444047454501284                    0.1                   0.25                      1
                 108500     0.3565159565190828                    0.1                   0.25                      1
                 109000     0.4683924841442739                    0.1                   0.25                      1
                 109500     0.5307132460552955                    0.1                   0.25                      1
                 110000     0.5079867412651007                    0.1                   0.25                      1
                 110500     0.4818728597273643                    0.1                   0.25                      1
                 111000     0.4113391670073858                    0.1                   0.25                      1
                 111500      0.475596740758307                    0.1                   0.25                      1
                 112000     0.3919278358748009                    0.1                   0.25                      1
                 112500     0.4122165103399711                    0.1                   0.25                      1
                 113000      0.519000235147282                    0.1                   0.25                      1
                 113500     0.5153642397757906                    0.1                   0.25                      1
                 114000     0.4693327140706884                    0.1                   0.25                      1
                 114500     0.4184509295269445                    0.1                   0.25                      1
                 115000     0.5179670796842707                    0.1                   0.25                      1
                 115500     0.3367599675817643                    0.1                   0.25                      1
                 116000     0.2873325432221512                    0.1                   0.25                      1
                 116500     0.4853487989170494                    0.1                   0.25                      1
                 117000     0.4215348652704687                    0.1                   0.25                      1
                 117500     0.5472704354370107                    0.1                   0.25                      1
                 118000      0.369194421358249                    0.1                   0.25                      1
                 118500      0.240149771050091                    0.1                   0.25                      1
                 119000     0.1772487657217202                    0.1                   0.25                      1
                 119500     0.2037690676800443                    0.1                   0.25                      1
                 120000      0.265474810875469                    0.1                   0.25                      1
                 120500     0.2142737242148571                    0.1                   0.25                      1
                 121000     0.2315120967027468                    0.1                   0.25                      1
                 121500     0.1701890669782833                    0.1                   0.25                      1
                 122000     0.1084464425735233                    0.1                   0.25                      1
                 122500  -0.003479559740723954                    0.1                   0.25                      1
                 123000     0.0777179565458804                    0.1                   0.25                      1
                 123500     0.2044441205635517                    0.1                   0.25                      1
                 124000   -0.01412575485021418                    0.1                   0.25                      1
                 124500     0.1143811828624042                    0.1                   0.25                      1
                 125000     0.1261316926082119                    0.1                   0.25                      1
                 125500    0.01863965276192761                    0.1                   0.25                      1
                 126000  -0.002124010652254464                    0.1                   0.25                      1
                 126500   -0.02740730319657496                    0.1                   0.25                      1
                 127000    -0.0423954714554108                    0.1                   0.25                      1
                 127500    0.03094660466366596                    0.1                   0.25                      1
                 128000   -0.07367756556980631                    0.1                   0.25                      1
                 128500    0.02832793555997309                    0.1                   0.25                      1
                 129000   -0.05718708086295128                    0.1                   0.25                      1
                 129500    0.02416633215808836                    0.1                   0.25                      1
                 130000    -0.0614718728483091                    0.1                   0.25                      1
                 130500   -0.02811032183327732                    0.1                   0.25                      1
                 131000   0.006036136503798317                    0.1                   0.25                      1
                 131500   -0.02094676618443718                    0.1                   0.25                      1
                 132000   -0.07593502292696996                    0.1                   0.25                      1
                 132500  -0.002593835858028463                    0.1                   0.25                      1
                 133000  -0.004772351921759547                    0.1                   0.25                      1
                 133500   -0.01733960149867579                    0.1                   0.25                      1
                 134000   -0.04963925710916384                    0.1                   0.25                      1
                 134500   -0.06325962954446381                    0.1                   0.25                      1
                 135000   -0.05204774895973471                    0.1                   0.25                      1
                 135500   -0.03450771622033482                    0.1                   0.25                      1
                 136000   -0.01381290067431145                    0.1                   0.25                      1
                 136500   -0.02214344978502054                    0.1                   0.25                      1
                 137000   -0.03036999089744181                    0.1                   0.25                      1
                 137500   -0.02544704664587037                    0.1                   0.25                      1
                 138000   -0.02606700646639336                    0.1                   0.25                      1
                 138500   -0.03095645074801343                    0.1                   0.25                      1
                 139000   -0.03736765450929258                    0.1                   0.25                      1
                 139500   -0.03848995374941065                    0.1                   0.25                      1
                 140000   -0.03249305512453687                    0.1                   0.25                      1
                 140500   -0.02119005453164283                    0.1                   0.25                      1
                 141000   -0.03359374168647629                    0.1                   0.25                      1
                 141500   -0.02796846866597131                    0.1                   0.25                      1
                 142000   -0.03903834716491646                    0.1                   0.25                      1
                 142500   -0.06381358476170196                    0.1                   0.25                      1
                 143000   -0.02657053305437555                    0.1                   0.25                      1
                 143500   -0.06244552514159814                    0.1                   0.25                      1
                 144000  -0.002224239888979491                    0.1                   0.25                      1
                 144500     0.1018861179670981                    0.1                   0.25                      1
                 145000     0.1727395563636254                    0.1                   0.25                      1
                 145500     0.4352283245310263                    0.1                   0.25                      1
                 146000     0.3807208065406516                    0.1                   0.25                      1
                 146500     0.5173063433458551                    0.1                   0.25                      1
                 147000     0.2497560985078872                    0.1                   0.25                      1
                 147500     0.3182882482002737                    0.1                   0.25                      1
                 148000     0.4010060564483125                    0.1                   0.25                      1
                 148500     0.5557233403085174                    0.1                   0.25                      1
                 149000     0.3031449684166237                    0.1                   0.25                      1
                 149500     0.1729798757486456                    0.1                   0.25                      1
                 150000     0.4523159301460349                    0.1                   0.25                      1
                 150500     0.3976073650101636                    0.1                   0.25                      1
                 151000     0.1108763187782703                    0.1                   0.25                      1
                 151500     0.3003103560499795                    0.1                   0.25                      1
                 152000     0.3524136072570208                    0.1                   0.25                      1
                 152500     0.4487352661621881                    0.1                   0.25                      1
                 153000    0.06672921245941388                    0.1                   0.25                      1
                 153500     0.2680194621877218                    0.1                   0.25                      1
                 154000     0.1507021640711915                    0.1                   0.25                      1
                 154500   -0.06763209533972331                    0.1                   0.25                      1
                 155000     0.4316461864440461                    0.1                   0.25                      1
                 155500     0.3226742041368378                    0.1                   0.25                      1
                 156000     0.3932055862787421                    0.1                   0.25                      1
                 156500   -0.09033931816077086                    0.1                   0.25                      1
                 157000    0.03641993297130059                    0.1                   0.25                      1
                 157500      0.223583335464906                    0.1                   0.25                      1
                 158000    0.03759001121478395                    0.1                   0.25                      1
                 158500      0.104137815063903                    0.1                   0.25                      1
                 159000     0.1300346393043691                    0.1                   0.25                      1
                 159500     0.1471358932870507                    0.1                   0.25                      1
                 160000     0.1450298292146872                    0.1                   0.25                      1
                 160500    0.09706490149530414                    0.1                   0.25                      1
                 161000     0.2308496835785788                    0.1                   0.25                      1
                 161500     0.1755198759465538                    0.1                   0.25                      1
                 162000     0.1646557962222499                    0.1                   0.25                      1
                 162500     0.1837960960455212                    0.1                   0.25                      1
                 163000      0.107792734475073                    0.1                   0.25                      1
                 163500     0.1230551077076183                    0.1                   0.25                      1
                 164000     0.1263726888973714                    0.1                   0.25                      1
                 164500     0.1866977470211917                    0.1                   0.25                      1
                 165000     0.2159281753721127                    0.1                   0.25                      1
                 165500   -0.03746456123323548                    0.1                   0.25                      1
                 166000     0.2393027069728354                    0.1                   0.25                      1
                 166500     0.1866898274389167                    0.1                   0.25                      1
                 167000     0.1535157326448698                    0.1                   0.25                      1
                 167500     0.1154136690112557                    0.1                   0.25                      1
                 168000     0.1265739782341186                    0.1                   0.25                      1
                 168500     0.1264121879911198                    0.1                   0.25                      1
                 169000      0.118921170971396                    0.1                   0.25                      1
                 169500     0.1196032782640928                    0.1                   0.25                      1
                 170000     0.1366192514307717                    0.1                   0.25                      1
                 170500     0.1552420051545902                    0.1                   0.25                      1
                 171000     0.1438953124944679                    0.1                   0.25                      1
                 171500     0.1388468251060285                    0.1                   0.25                      1
                 172000     0.1376246702167056                    0.1                   0.25                      1
                 172500     0.1507246272725102                    0.1                   0.25                      1
                 173000     0.1613557346344082                    0.1                   0.25                      1
                 173500     0.1826526516324876                    0.1                   0.25                      1
                 174000     0.1925770563599831                    0.1                   0.25                      1
                 174500     0.1586712924736595                    0.1                   0.25                      1
                 175000     0.1025928408457905                    0.1                   0.25                      1
                 175500     0.1776659269109698                    0.1                   0.25                      1
                 176000     0.0900324191070116                    0.1                   0.25                      1
                 176500    0.04930345634198892                    0.1                   0.25                      1
                 177000   -0.02628072286816565                    0.1                   0.25                      1
                 177500   0.007712335316437086                    0.1                   0.25                      1
                 178000    -0.1104128430257023                    0.1                   0.25                      1
                 178500    0.03746470678332027                    0.1                   0.25                      1
                 179000  -0.003441469054905375                    0.1                   0.25                      1
                 179500     -0.119385556728365                    0.1                   0.25                      1
                 180000   -0.09069072761451964                    0.1                   0.25                      1
                 180500    -0.1093629953426996                    0.1                   0.25                      1
                 181000   -0.02410161958086546                    0.1                   0.25                      1
                 181500    0.01347510262276478                    0.1                   0.25                      1
                 182000   0.007842638722509804                    0.1                   0.25                      1
                 182500   0.005099712358365436                    0.1                   0.25                      1
                 183000   -0.02375604031384669                    0.1                   0.25                      1
                 183500    -0.1054768994509746                    0.1                   0.25                      1
                 184000   -0.07098175913184761                    0.1                   0.25                      1
                 184500  -0.009656393315525248                    0.1                   0.25                      1
                 185000   -0.05287769296831186                    0.1                   0.25                      1
                 185500    -0.1049445271878328                    0.1                   0.25                      1
                 186000   -0.06649658044387688                    0.1                   0.25                      1
                 186500   -0.04110433015727587                    0.1                   0.25                      1
                 187000    -0.0168871262999928                    0.1                   0.25                      1
                 187500   -0.01857231204839058                    0.1                   0.25                      1
                 188000   -0.06408276713835043                    0.1                   0.25                      1
                 188500   -0.09053682615009678                    0.1                   0.25                      1
                 189000    -0.1123301645705233                    0.1                   0.25                      1
                 189500    -0.1103711299947084                    0.1                   0.25                      1
                 190000   -0.06026498944788283                    0.1                   0.25                      1
                 190500    0.00395051145602764                    0.1                   0.25                      1
                 191000   0.002655188188826548                    0.1                   0.25                      1
                 191500   -0.02383705429811656                    0.1                   0.25                      1
                 192000   -0.02550351838925152                    0.1                   0.25                      1
                 192500    -0.0186989779558901                    0.1                   0.25                      1
                 193000   -0.05680023210731674                    0.1                   0.25                      1
                 193500   -0.09683379435864574                    0.1                   0.25                      1
                 194000    -0.0702140992090062                    0.1                   0.25                      1
