#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
   -3.141592654   15.317533395  -43.332582666
   -3.106293860   13.821015480  -41.587682799
   -3.070995066   12.390149850  -39.578522497
   -3.035696272   11.028420329  -37.776519943
   -3.000397478    9.720837725  -36.636817305
   -2.965098684    8.441597480  -36.082821402
   -2.929799890    7.182464326  -35.229508223
   -2.894501097    5.981347079  -32.588026984
   -2.859202303    4.921538665  -27.229397488
   -2.823903509    4.090239221  -19.939198353
   -2.788604715    3.515879840  -13.093204921
   -2.753305921    3.138631607   -9.135684103
   -2.718007127    2.841624213   -8.393337952
   -2.682708333    2.537700031   -9.082387151
   -2.647409540    2.218479477   -8.932241594
   -2.612110746    1.937685585   -6.975834833
   -2.576811952    1.750108621   -3.944005371
   -2.541513158    1.666962551   -1.118436670
   -2.506214364    1.671694686    1.082954312
   -2.470915570    1.751125435    3.188747815
   -2.435616776    1.911591611    5.732356386
   -2.400317983    2.166323252    8.266010229
   -2.365019189    2.497744875   10.006282034
   -2.329720395    2.864925111   10.327228248
   -2.294421601    3.217244162    9.023759455
   -2.259122807    3.500632309    6.577390536
   -2.223824013    3.684107233    3.523498614
   -2.188525219    3.768495963    1.216924744
   -2.153226425    3.808620014    1.196927873
   -2.117927632    3.892793007    3.548500695
   -2.082628838    4.071249173    6.200013577
   -2.047330044    4.308231121    6.329867463
   -2.012031250    4.494532975    3.487669459
   -1.976732456    4.555723819   -0.172487476
   -1.941433662    4.512711159   -2.123279632
   -1.906134868    4.442694088   -1.891022448
   -1.870836075    4.389530869   -1.619713636
   -1.835537281    4.316046908   -3.246942452
   -1.800238487    4.151905069   -6.380781360
   -1.764939693    3.877425366   -9.167988448
   -1.729640899    3.529502789  -10.621847251
   -1.694342105    3.142437290  -11.679464366
   -1.659043311    2.699859651  -13.905902399
   -1.623744518    2.158144514  -17.055119872
   -1.588445724    1.523667390  -18.610505580
   -1.553146930    0.897550699  -16.482471628
   -1.517848136    0.412762764  -10.894358008
   -1.482549342    0.145901972   -4.784614556
   -1.447250548    0.054589615   -1.142181579
   -1.411951754    0.034886974   -0.593637790
   -1.376652961    0.011207268   -0.979503923
   -1.341354167    0.000000000    0.475898137
   -1.306055373    0.086994708    4.451465307
   -1.270756579    0.336221636    9.400317949
   -1.235457785    0.746084972   13.190709514
   -1.200158991    1.260097824   15.421817834
   -1.164860197    1.842566049   17.440214991
   -1.129561404    2.518092244   20.754389928
   -1.094262610    3.337953316   25.518509211
   -1.058963816    4.327495569   30.049529309
   -1.023665022    5.447066821   32.755746457
   -0.988366228    6.628346545   33.673359490
   -0.953067434    7.830984882   34.270382870
   -0.917768640    9.070108578   35.780925356
   -0.882469847   10.373818994   37.692281450
   -0.847171053   11.730533319   38.588472734
   -0.811872259   13.089114234   37.820425401
   -0.776573465   14.405858748   36.615560722
   -0.741274671   15.700311533   36.803403782
   -0.705975877   17.041049363   39.068805289
   -0.670677083   18.480548693   42.178965434
   -0.635378289   20.011019321   43.827057786
   -0.600079496   21.558163369   43.173166642
   -0.564780702   23.051472278   41.124040363
   -0.529481908   24.477238435   39.424941098
   -0.494183114   25.864451109   39.096942531
   -0.458884320   27.251336094   39.110870283
   -0.423585526   28.618728545   37.763300382
   -0.388286732   29.899647070   34.274641745
   -0.352987939   31.029809546   29.333849419
   -0.317689145   31.983404177   24.545479209
   -0.282390351   32.782279883   20.631096455
   -0.247091557   33.454933342   17.315368279
   -0.211792763   34.014035954   14.199803374
   -0.176493969   34.473100761   11.784320304
   -0.141195175   34.870020045   10.708653381
   -0.105896382   35.249928904   10.684919479
   -0.070597588   35.618165463    9.531611651
   -0.035298794   35.890586187    4.878512307
    0.000000000   35.927702565   -3.314912033
    0.035298794   35.647302708  -12.469875949
    0.070597588   35.094678291  -18.216613505
    0.105896382   34.437672109  -18.279091606
    0.141195175   33.854783709  -14.661454821
    0.176493969   33.392314169  -12.392644864
    0.211792763   32.913393882  -16.104077769
    0.247091557   32.174585529  -26.931003432
    0.282390351   30.979324926  -40.868648599
    0.317689145   29.337674468  -51.209845067
    0.352987939   27.474160385  -52.903087218
    0.388286732   25.705621353  -46.436278782
    0.423585526   24.232265430  -37.254852352
    0.458884320   23.037595537  -31.529777859
    0.494183114   21.942691974  -31.623162789
    0.529481908   20.768270952  -35.392451737
    0.564780702   19.445105848  -39.455501821
    0.600079496   18.006422350  -41.977362560
    0.635378289   16.508627260  -42.800969774
    0.670677083   15.008115129  -41.971249662
    0.705975877   13.577444967  -38.676052333
    0.741274671   12.318969799  -32.399266031
    0.776573465   11.311828944  -25.100920858
    0.811872259   10.527162380  -20.230579091
    0.847171053    9.830393768  -20.237227794
    0.882469847    9.068686192  -23.237958550
    0.917768640    8.213671657  -24.679086476
    0.953067434    7.393228399  -21.098810538
    0.988366228    6.789109601  -12.837620870
    1.023665022    6.511228587   -3.235876238
    1.058963816    6.547583885    4.720425227
    1.094262610    6.823193833   10.337211789
    1.129561404    7.272142816   14.772633254
    1.164860197    7.872994046   18.961730252
    1.200158991    8.629043699   23.578959281
    1.235457785    9.559855648   29.130513376
    1.270756579   10.707177715   35.848945006
    1.306055373   12.107360681   43.103582391
    1.341354167   13.746700674   49.072857734
    1.376652961   15.545611402   51.867639957
    1.411951754   17.388528568   52.026399218
    1.447250548   19.230974584   52.395448058
    1.482549342   21.139854263   56.213207286
    1.517848136   23.262332130   64.180172743
    1.553146930   25.711595924   74.413858274
    1.588445724   28.509492964   83.365509385
    1.623744518   31.562408399   88.505188965
    1.659043311   34.712586591   88.983324401
    1.694342105   37.808511254   85.706255396
    1.729640899   40.753599000   80.594501271
    1.764939693   43.515457494   75.633372815
    1.800238487   46.107080759   70.941205619
    1.835537281   48.519570716   65.306672087
    1.870836075   50.703585208   57.745832645
    1.906134868   52.598128123   49.352345201
    1.941433662   54.209071261   42.007276442
    1.976732456   55.603148260   37.218239389
    2.012031250   56.872565821   34.770682188
    2.047330044   58.074667400   33.145771510
    2.082628838   59.211512598   30.852981977
    2.117927632   60.240105007   26.975440168
    2.153226425   61.097208358   21.082953623
    2.188525219   61.709901942   13.088732471
    2.223824013   61.999346314    2.723182611
    2.259122807   61.878706565   -9.983379893
    2.294421601   61.277396023  -24.220246974
    2.329720395   60.182012500  -37.442914112
    2.365019189   58.689505498  -46.264527007
    2.400317983   56.999341234  -48.498378279
    2.435616776   55.332422697  -45.282996529
    2.470915570   53.819529609  -40.791184189
    2.506214364   52.423288613  -39.084749646
    2.541513158   51.003953106  -42.160602067
    2.576811952   49.404904847  -48.857743517
    2.612110746   47.545618408  -56.443397803
    2.647409540   45.440451310  -62.494255993
    2.682708333   43.168291312  -65.802926878
    2.718007127   40.829001476  -66.356343075
    2.753305921   38.505262027  -65.160040933
    2.788604715   36.228930771  -64.176949897
    2.823903509   33.959007613  -64.803183202
    2.859202303   31.634632093  -67.220857748
    2.894501097   29.221022663  -69.363345873
    2.929799890   26.771454450  -68.906072415
    2.965098684   24.402031420  -64.896285737
    3.000397478   22.220611081  -58.566664878
    3.035696272   20.269123495  -52.338395095
    3.070995066   18.508365936  -47.786193862
    3.106293860   16.874882397  -45.097486493
