# 178 178 
   -3.141592654   -3.141592654  -24.008312432
   -3.106293860   -3.141592654  -26.464374783
   -3.070995066   -3.141592654  -28.858517618
   -3.035696272   -3.141592654  -30.884407651
   -3.000397478   -3.141592654  -32.349140799
   -2.965098684   -3.141592654  -33.260532540
   -2.929799890   -3.141592654  -33.811234528
   -2.894501097   -3.141592654  -34.272598067
   -2.859202303   -3.141592654  -34.846264866
   -2.823903509   -3.141592654  -35.594958992
   -2.788604715   -3.141592654  -36.432390321
   -2.753305921   -3.141592654  -37.196603443
   -2.718007127   -3.141592654  -37.733650384
   -2.682708333   -3.141592654  -37.976501548
   -2.647409540   -3.141592654  -37.977509735
   -2.612110746   -3.141592654  -37.871992571
   -2.576811952   -3.141592654  -37.790373190
   -2.541513158   -3.141592654  -37.764147333
   -2.506214364   -3.141592654  -37.725526122
   -2.470915570   -3.141592654  -37.571151899
   -2.435616776   -3.141592654  -37.253311094
   -2.400317983   -3.141592654  -36.811386517
   -2.365019189   -3.141592654  -36.327050468
   -2.329720395   -3.141592654  -35.859442822
   -2.294421601   -3.141592654  -35.402277936
   -2.259122807   -3.141592654  -34.917356779
   -2.223824013   -3.141592654  -34.386709351
   -2.188525219   -3.141592654  -33.843766232
   -2.153226425   -3.141592654  -33.350623271
   -2.117927632   -3.141592654  -32.940280860
   -2.082628838   -3.141592654  -32.589801011
   -2.047330044   -3.141592654  -32.254719330
   -2.012031250   -3.141592654  -31.917625099
   -1.976732456   -3.141592654  -31.610661983
   -1.941433662   -3.141592654  -31.352956096
   -1.906134868   -3.141592654  -31.122796399
   -1.870836075   -3.141592654  -30.875544953
   -1.835537281   -3.141592654  -30.610192924
   -1.800238487   -3.141592654  -30.388183152
   -1.764939693   -3.141592654  -30.289618699
   -1.729640899   -3.141592654  -30.342618538
   -1.694342105   -3.141592654  -30.487713779
   -1.659043311   -3.141592654  -30.608269311
   -1.623744518   -3.141592654  -30.607736319
   -1.588445724   -3.141592654  -30.441689376
   -1.553146930   -3.141592654  -30.131380385
   -1.517848136   -3.141592654  -29.714562630
   -1.482549342   -3.141592654  -29.212040202
   -1.447250548   -3.141592654  -28.612584008
   -1.411951754   -3.141592654  -27.903624816
   -1.376652961   -3.141592654  -27.099619426
   -1.341354167   -3.141592654  -26.232326575
   -1.306055373   -3.141592654  -25.330463137
   -1.270756579   -3.141592654  -24.414715379
